comment,label
aplikasi bagus jauh sangat bantu cari lowong cukup detail beri informasi sumber usaha fitur kembang diri ajar sangat baik,positif
lamar apk read usaha usaha sebut kalau misal memang close pajang iklan lowonganya harus hapus dong lamar beberapa usaha read padahal profile lengkap jelas read sajatolong developer kembang usaha yg inigin promosi iklan perusahaanya yg kecewa,negatif
aplikasi nya sangat bagus bantu mudah cari kerja sedikit saran developer masuk lebih banyak informasi kerja bagai tempat bank bumn luar negeri malaysia menu feedback lihat tulis pilih jd tahu isi apa lebih sangat puas aplikasi lulus terimakasih,positif
kasih bintang karna loker nya kurang update sedikit banget loker punya ijazah smasmk sekian lama pakai radius tempat nya ga sesuai domisili kurang efisien cari kerja aplikasi banyak banget baik segi mana harap baik banyak pakai aplikasi,netral
pertama kali guna hubung langsung wa lalu sngt bnyak tanggap balik rekruter mohon pasti benar buat postingan update hubung wa lalu lamar kerja laku bagaimana alamat medan kota buka cabang medan rekruter buat alamat pusat tambah kirim lamar lalu email datang langsung rekrut,negatif
sedikit tambah filter cari kerja tambahin radius mudah cari kerja dekat lokasi si pakai data aman layan bagus variatifuntuk sisa bagus kalau panggil kerja bintang tambahin satu mudah mudah ngecewain,positif
bintang dulu baru minggu pake aplikasi notifikasi nya feedback mulu hmmm udah min jalan aja status nyagada notifikasi recruitment nya gatau terima apa engga nya gatau lokernya udah expayet apa engga gmana min jadi,negatif
banyak coba daftar aplikasi initerlebih yg baru lulus pdahl pnjelasan terima lulus barutapi setelh lamar engga tuh infolagiditolak terima coba lah ginidi tambah infolamaran yg sdh banyak lamar orang kejelasannyaditerima tolak bukan dikash harap aja coba tlng aplikasi tambah pemberitahuan nya terima tolaksaya yakin lah kalian buat ituok kasih bintang dulu,negatif
banyak banget loker sini tp blm yg kena feedback sih harap banget dpet loker sini soal kualifikasi jg udh lumayan bagus cari kerja susah walaupun punya kualifikasi yg bagus ttp aja saing nya banyak,positif
aplikasi anehmasa profil udh lengkap cv dah sesuai tera kerja hari aja apply gaada nyambung harus satu nyambung panggil jelas layak install cari kerjamending download jobstreet linkedin asli review jujur,negatif
maintenance mulu nih aplikasi scroll sering bgt muncul halaman butuh waktu apa benar lamar gak masuk langsung email recruter klo memang benar sayang bgt jadi sia apply lamar moga next lebih bagus,negatif
kecewa pertama instal lancar upgrade jadi kok jam siang lamar alas lamar jam kerja laku semua usaha lamar upgrade mau jam berapa kirim lamar,netral
loker banyak apply gaada informasi masuk satu email harus lamar dapet feedback sama informasi alur rekrutmen mana malah lamar ngasih feedback informasi batas lamar kapan,negatif
paksa turun jadi bintang masuk guna baru awal guna bagus lancar tp diupdate jd suka eror terussaat lg cari info loker suka eror balik halaman utama bs langsung pas awal sedang cari lokeralhasil scroll dr awal lg baik terimakasih,positif
beri b aplikasi bagus sangat bantu cuma perlu banyak kembang servernya mudah sibuk sering tdk muncl loker mohon beri profil upload cv buat perusahaanrekruter lihat lebih detail terimakasih banyak,negatif
awal sih lancar skrg malah sering loading ups seperti butuh waktu gitu terus trs pas ngirim lamar kata luar jam kerja ngirimnya siang hari loh kok bilang luar jam kerja terus udah update playstore ttp gak ubah dong baik lg,negatif
makin kesini makin erorr jujur aplikasi bagus banget ngebantu banget tiga kali update malam tambah erorrrrr pake aplikasinyaa pas pertama pake enak lancar jaya truss tiba eror jadi update dua kali baguss pas tiba eror update tiga kali malah gk kepake aplikasi refresh berkalikali tetap erorrrr mohon baik,negatif
bintang dulu aplikasi selalu error padahal tampil aplikasi bagus aku naikin bintang kalau kualitas tingkat,negatif
benar aplikasi sangat bantu mungkin perlu fitur notifikasi utk lowong yg apply isi expired jadi perlu masuk utk update sendiri soal aplikasi yg sedang jalan padahal sdh isi pikir yg sedang jalan sempat tnyata yg isi,positif
sangat bantu nya apk jenis lowong kerja sangat banyak bahkan fast respon terimakasih pihak lulus moga apk selalu konsisten selalu beri informasi sesuai,positif
makin lama makin lihat kualitas aplikasinyajujur suka bantu dapat lowong kerja agam bidangtapi sayang aplikasi selalu error mau refresh berapa kali tetap gak bisaini justru halang daftar loker moga baik cepat,negatif
aplikasi cukup bantu banyak lowong perlu tambah bidang lain far aplikasi bagus cuma beberapa kurang kasih bintang dulu beberapa lowong justru tahu pihak rekruter iklan aplikasi,positif
apk cukup bagus gampang paham kurang pilih provinsi lengkapterutama kalimantan menu pilih baik aplikasi,negatif
biar bintang yg bicara sangat muas biarpun smpai skrg mndapatkan kerja krn abis interview ga dpt kabar slnjutnya aplikasi sangat recomended buat cari kerja krn aplikasi benar jujur cv langsung kirim lalu wa terimakasih banyak kitalulus,positif
udh beli paket try udah dikerjain tp waktu mau buka hasil apl selalu close sendiri dr hp kata bug shg sering close sendiri respon apl lambat segera baik thx,negatif
praktis cepat butuh notifikasi loker benar bidang minat tera nama usaha posisi notifikasi kalau notifikasi sekarang jelas nama usaha posisi yg butuh pas klik arah loker baru pasang buang waktu baik,positif
mudah sekali bantu sekali download langsung download aja karna banyak bidang sesuai ahli terima kasih banyak bantu karna orang mudah cari kerja suka sesuai bbidang kuasa,positif
bingung lamar lolos kualifikasi soal tanda lolos lain terang lamar sedang jalan terus saran aja alangkah lebih baik beri tanda lolos lamar kandidat yg sesuai kualifikasi biar harap,negatif
lah aplikasi kalo emang bantu nya lebih efisiensi banyak lowong kerja harap bgtt gk proses gk beri feedback pasty kalo klik malah elor pdahal jaring aman tuh pusing jadu nya php,negatif
benar aplikasi bagus mudah banget lamar kerja nya sangat sayang tim rekrutmen nya ga profesional udah kirim lamar via whatsapp ga balas bahkan baca,netral
aplikasi nya bagus banget mudah buat pake simpel tinggal caricari loker terus kirimkirim deh awal nya ga percaya sama aplikasi nyata aplikasi beneran nyata hoax udah gitu kadang yg cepat banget emailwa hrd buat interviewtes langsung padahal ngelamar hari inti lop lop banget sama aplikasi lulus,positif
lowong usaha memang banyak variatif lamar otomatis langsung wa bagi recruitmentnya bahkan seringkali respon sama sekali entah nomor aktif ngga wa nya ceklis,negatif
baik bantu mudah lamar kerja sangat bantu proses cari kerja mungkin tingkat bug tanggal rilis kerja semua job tulis diposting hari jadi bingung mau tau udah lama sama baru jujur rekomen banget,positif
mohon pihak lulus baik jawab soal lamar lowong kerja masa jawab rasa benar tetap salah terus sulit cari perkejaan,negatif
lama guna aplikasi pernah panggil interview banyak wa read bahkan wa yg ceklis beberapa loker kontak tdk guna jadi mau kirim lamar auto tolak,positif
kategori lokernya kurang lengkap kerjasama pasang loker sedikit terus kalo adain filter minimal semester kuliah dong min aplikasi bagus sayang kerja aku mau ngga semua,negatif
bantu sekali aplikasi yg satu jadi mudah cari lowong kerja tambah fitur buat latih ngisi quiznya sangat membantuapp yg wajib punya fresh graduate,positif
serius bantu banget lulus user interface nya mudah ga bikin bingung database nya lengkapuser experience nya bikin nagih ga bikin puyeng informasi ikan sangat uptodate alhamdulillah aku udah kerja tempat ku ingin terimakasih lulus,positif
aplikasi nya sih bagus banyak outsourcing selubung daerah bogor banyak loker ga gaji pokok nya seleksi loker nya jangan banyak loker ga jelas lalu buat rating apk jadi jelek,positif
gak perlu ribet ribet mau cari kerja sini aja banyak ngelamar kerja tampil oke tempat fiturnya pas mudah cari user friendly banget lah pokok terimakasih,positif
aplikasi nya sangat bagus sayang wilayah batas jateng semarang sekitar aja mohon tambah wilayah solo sekitar kak terima kasih,positif
aplikasi sangat recommended nyari loker info lengkap udah gitu fitur komunitas mudahin buat nyari info sesuai frekuensi mau login daftar mudah gak ribet ku,positif
aplikasi bagus buat mau cari loker guna aplikasi mudah gak ribet tinggal masukin data udah langsung info lokasi lokernya teks udah dian jadi ga perlu repot keren banget sih,positif
jujur gak masalah sih sama fiturnya cuma buat fitur harus etik kata kunci kok sering error nulis garmedia jadi graraagmmene kayak gitu jadi ribet kalo mau nyari pake search feature nya,negatif
sebenernya sangat bantu sekali orang orang sedang cari kerja deskripsi kerja cukup detail sangat sayang selalu gagal muat cari gagal muat klik apa gagal muat terus padahal kondisi sinyal baik baik coba yaa coba tingkat lebih baik aplikasi sekian terimakasih,negatif
senang sekali temu aplikasi lulus banyak loker lengkap lulus barufresh graduatetanpa alam mudah bingung cara ngisi bagi alam kerja soal alam kerja lebih lamar kabar,positif
udh pernah download trus pas gunain apknya nyata apknya berat bgt alias lot akirnya uninstall selang beberapa bulan donwload apk harap smoga apknya udh ga lot eh nyata lot,negatif
wah aplikasi sangat bagus kalian cari kerja fiturfiturnya sangat lengkap fitur mudah kerja sesuai lokasi loh mantap pokok,positif
senang banget ketemu sama aplikasi lulus jadi ga pusing kalau mau cari info loker lengkap banyak banget pilih jadi mudah deh sekarang tinggal searching aja sesuai bidang ingin terima kasih,positif
aplikasi nya friendly banget manfaat bantu cari kerja sesuai domisili cara mudah gak ribet,positif
aplikasi nya sangat bantu tim developer kembang range daerah nya daerah timur khusus nya ntt krna banyak guna aplikasi ntt lowong range daerah daftar,netral
akhir sekian lama nyari aplikasi buat cari kerja nemu aplikasi kitalulus bantu saudara nyari loker bantu sekali tempat lowong dekat tempat tinggal jadi sesuai,positif
aplikasi bantu banget mudah cari loker sesuai yg cari bukan full time part time freelancer jugak recommended deh pokoknyaa,positif
aplikasi bagus manfaat aplikasi kitalulus mudah lamar kerja recomanded banget buat cari kerja worth banget cari kerja aplikasi,positif
senang dgn aplikasi tp sangat sayang lowong lokasi lampung bagi sumatra palembang depan bantu kerjasama dgn provinsi lain lebih sdh bagus terimakasih,netral
aplikasi bagus banget bantu banget ajar baru lulus cari kerja aplikasi filter sesuai minat bakat aplikasi mudah guna cs nya ramahramah bantu sekali alami sulit guna aplikasi recommended banget pokok,positif
aplikasi sangat bantu buat cari lowong kerja pakai jga sangat mudah baru lulus cari lowong kerja smoga cepat mnemukan kerja yg tepat bwt kalian smua amin,positif
aplikasi nya recommended banget buat cari kerja ga mau ribet banyak info lowong kerja bagai wilayah tampil aplikasi nya mudah erti buru download cari kerja utama fresh graduated,positif
sangat manfaat sekali aplikasi cari lowong kerja sangat mudah tinggal tentu lokasi tak situs sedia lowong kerja banyak ribetnya minta ampun,positif
aplikasi rekomen banget buat cari kerja aplikasi mudah guna anti ribet loginnya pakai akun google uda langsung kalau mau skip cari lokasi lokernya mudah tinggal isi provinsi kabuten langsung muncul dah,positif
aku suka design appnya mudah paham trs terang lokernya lengkap sampe jam kerja coursenya walopun cuma beberapa yg free moga next banyak fitur tambah,positif
aplikasi bagus banget banyak lowong kerja sedia aplikasi bagus hubung lamar hrd sedia kok lowong fresh graduate jangkau daerah luas banget fitur mudah paham guna,positif
salah satu app yg guna bgt buat fresh graduate kek sayafitur nya lengkap pilih job desk nya banyak ga cuma cari loker sini tp jg nyari temen ambis buat ajar beberapa materi kaya skd cpns,positif
aplikasi sangat bantu sekali lebih era pandemi sangat sulit cari kerja kitalulus hadir agam informasi loker kini sumbersumber terpecaya pilih kerja sesuai mampu skill masing wajib banget buat aku punya aplikasi,positif
appnya sangat bantu buat cari loker proses masuk app jg mudah pakai account google skip jg tinggal masukin provinsi sama kota doang udah lihat bagai loker pokok mudah banget deh thanks kitalulus,positif
pas pertama kali buka nih app gak pakai login dulu bahkan tentu lokasi langsung pilih provinsi kota ga perlu nyalain layan lokasi beranda langsung muncul bagai pilih loker kota far suka pakai awal gak ribet keren bagai pilih job langsung muncul sesuai kota domisili,positif
baru download tp mau isi data ga edit trs coba longkap didik tp tulis parameter temu baik mahasiswa perlu bgt buat magang freelance,negatif
temu aplikasi yg cocok sayang cara promosi aplikasi tipu atas nama lowong kerja pas cari apk malah gaada padahal udah nyiapi semua berkas lamar dgn semangat,negatif
aplikasi mudah guna cukup banyak loker yg sedia jangkau seluruh daerah indonesia moga depan tambah banyak kota jadi daftar sesuai domisili,positif
aplikasi nya bagus simplecuman suka lot sama loding lama sama jaring suka putus padahal koneksi kenceng pakai wifisama isi profil pas disimpen profil nya kosong ubahtolong baik,negatif
aplikasi yg sangat bantu kaum cari kerja info lowong kerja banyak selalu terupdate bukan lowong kerja yg bodong abalabal lho fiturfiturnya yg simpel lengkap tarik bikin guna masuk jadi lebih semangat nyari info kerja sini,positif
sangat bantu jobseeker gk perlu foto copy banyak dokumen buat lamar satu aplikasi buat ngirim banyak lamar lokernya update terus jarang banget yg tipu moga banyak usaha ukm kerja sama apk biar simple thanks lulus jadi jembatan karir banyak orang,positif
aplikasi sangat bagus rekomen buat cari kerja aplikasi sangat bantu banget terus pantau lamar aplikasi mudah erti info loker nya banyak bagi wilayah buat tementemen mau nyari kerja online buru download aplikasi banyak loker sedia semangatt tementemen,positif
apa sih gak jelas sumpah orang jaring bagus liat ig lancar liat youtube lancar download aplikasi lancar lah malah sering putus koneksi padahal jaring bagusaja baik gimana gimana mau lamar,negatif
aplikasi sangat bantu sekali freshgraduate cari kerja kerja sedia aplikasi kitalulus verifikasi jadi aman cari kerja sini,positif
cara mudah dapat info lowong kerja banyak banget sesuai mau karna gampang piliha bagi jelas lokernya keren banget langsung sambung whats app,positif
aplikasi nya bagus banget info loker variasi banyak fresh graduate nentuin kota sendiri jadi mudah cari lokernya,positif
aplikasi bagus cocok banget buat kalian cari kerja butuh informasiinformasi lowong kerja cari kerja cocok buat skill kalian sukses terus buat kitalulus btw moga cepat terima dipt ingin aamiin,positif
nyesel banget baru tau aplikasi yg helpfull banget filter daerah kategori kerja sesuai ingin pretest lamar kalo lolos langsung apply hubung langsung team rekruiternya thank bang lulus,positif
akhir ketemu aplikasi lowong kerja baik aplikasi sangat mudah pakai cocok cari kerja bingung mau cari kerja mana recomended banget pokok,positif
aplikasi sangat bantu cari kerja sedia informasi lowong kerja yg selalu update sedia banyak pilih kerja sesuai ahli,positif
aplikasi sangat bantu cari kerjasaat lamar sedia teks jadi ga ribet mikirin cara lamar gimana yabanyak lowong taro app iniselalu semangat cari kerja terimakasih lulus,positif
aplikasi sangat manfaat sangat bantu sedang cari lowong kerja fiturnya sangat mudah cocok pokok buat sedang cari raja,positif
aplikasi recomend bangett banyak kerja sedia bnyak fitur keren poko kitalulus aman dekat cepat,positif
aplikasi bagus banget buat cari lowong kerja fiturnya lengkap lengkap mudah guna banyak profesi pilih sesuai ingin kerja apa pokok aplikasi kitalulus bagus sangat guna banget,positif
sayang sekali sedia app store seluruh aplikasi chat sosmed basis ios jadi ga konek lulus moga cepat baharu,netral
beri limit recuiter buat link lowong beberapa recuiter buat link banyak kurang lebih domisili link beda beda baik spam sangat ganggu lihat link recuiter,positif
aplikasi ga jelas kayak cewek aja sulit erti aku jelas domisili surabaya tp lowong lokasi jauh banget barusan nih jakarta medan yogjakarta bandung lah kira aing bolang tualang kesana kemari bener aplikasi cari kerja paling aneh yg pernah aku tau,negatif
awal kesel gara direfresh berkalikali biar data muncul makin kesini makin bagus trus pusat bantu responsif ide apk bagus bgt langsung hubung wa tpi jauh blom liat usaha abalsih moga mimin lebih akurat buat masukin usah yg bener,positif
banyak jadi bug hasil cari maksimal filter jalan baikselalu muncul koneksi putus padahal jaring baik moga depan nya makin baik smngat,positif
koneksi selalu putus padahal buka aplikasi kok min baik sistem cari kerja susah min masa kutat sama jaring lg sieh,negatif
ku kasih bintang dulu soal koneksi putus terus padahal data wifi full jaring aplikasi buka koneksi putus terus min segera baik cepat cari kerja,negatif
cape udah cape ngetik data hilang edit didik alam tulis jadi hilang ketik ulang cape filter kurang jadi jangan terlalu lihat beda malah keluar terlalu jauh standar,negatif
udah cape ngetik panjang pas klik submit malah koneksi putus padahal buka fb yutub instagram lancar aneh nih aplikasi udah kali lho lagi sistem bukan upload cv tp ketik satu dr nama sampe alam kerja sangat buang waktu kalo hp kan susah,negatif
maaf aplikasi copot karena jaring yg stabil aplikasi lambat koneksi tambah pas lamar bagi tentu malah home,negatif
app ga jelas koneksi putus trs padahal sinyal bagus pake wifi sama data sama aja tulis koneksi putus becus bikin applikasi applikasi udah update sama aja g ubah rubah kongkrit kerja,negatif
aplikasi sering error informasi lowong ituitu tanggal masa laku lowong sebut tera lowong sebut worth ngirim sama ubah baik terima kasih,negatif
mohon konektivitas nya baik terlalu lama loadingnya request time putus bukan mudah malah bikin emosi gara muat terlalu berat mohon koneksi servernya tingkat data mohon kompres bikin ringan mudah konektivitasnya mohon tinjau buat developer nya muat data nya lebih ringan terima kasih,negatif
diupdate malah tanggal tayang lowong hilang jadi ga tau lowong mana baru lama tambah fitur atur tayang lowong kerja baru lama mudah cari lowong submit usaha sebut,negatif
update tanggal lowong kerja sulit beda mana lowong baru lowong isi terima kasih guna aplikasi sedikit kecewa mohon baharu dulu,negatif
aplikasi perhati sistem sinyal kuat aplikasi jalan waktu ngebuka kitalulus koneksi internet parah jawab beberapa tanya waktu kirim tbtb koneksi putus jadi ngulang,negatif
senang sekali baru pakai lebih worth walaupun banyak pakai tampil jelas rapi tarik lengkap sangat mudah apply lamar kontak langsung sangkut kalau kasih pilih nilai kasih,positif
bayar kerja tugas x soal yg sama soal selesai sistem rekam hasil jadi ulang terus kemudian bahas soal matematika resolusi pecah banget bukan video gmn mau koreksi jawab kalau hasil lihat jelas,negatif
perbaikin ga mau ngisi data profile padahal udah isi balik kosong mau ngelamar kadang kadang suka tau tau putus internet gajelas padahal nyambung wifi,negatif
situs sm app lulus eror mlu ga bsa update profil lamar gimana apply loker nya klau iklan loker nya doang pda bagus biar pda download app nya banyak bug website dn aplikasi klau siap jngn skedar launching app aja,negatif
gambar tes figural terlalu besar banding gambar cukup sulit lihat seluruh opsi jadi scrol layar yg annoying lebih bagus,netral
mau ngasih testimoni soal soal bagus banyak suka ngebug lambat mungkin bsa benah sistem terus jawab bahas suka ga singkron soal soal twk nya bagus banget hots bahas cukup jelas soal tkp semua panjang bkin males baca kaya soal cpns gakan semua panjang hehe soal tiu nya engga hots memang nguras waktu good,negatif
latih pertama soal salah moga tes lebih baik temanw jenis soal panjang arah cari trik cepat selesai soal aku yess buat aplikasi,positif
sangat aneh sekali habis kerja soal hasil harus fitur riwayat kerja soal tampil jawab salah jawab benar skor,negatif
kecewa dgn aplikasi minta date terus malah kelas yg langsung kosonganuntuk ajar interaktif sihh baguzzz via zoom meeting tp aplikasi kurang layan content baguz sihh cuma ilang muluminta update sekarang materi test tak adaaku bagaimana hufft,negatif
